step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
571,TRANSFER,1664182.00,2300365.34,636183.34,0.00,1664182.00,0,0
680,TRANSFER,332533.95,332533.95,0.00,0.00,332533.95,0,0
375,TRANSFER,120.84,93.50,0.00,0.00,98.54,0,0
11,CASH_IN,215106.75,50956.0,266062.75,319794.35,104687.6,0,0
14,CASH_OUT,445628.51,42162.0,0.0,11305.0,816519.98,0,0
48,TRANSFER,54443.67,54443.67,0.00,121130704.98,121185148.65,0,0
15,CASH_OUT,272774.97,0.0,0.0,420221.87,692996.84,0,0
19,PAYMENT,9615.08,0.0,0.0,0.0,0.0,0,0
38,TRANSFER,395488.74,414600.62,19111.88,0.00,395488.74,0,0
10,PAYMENT,2513.34,0.0,0.0,0.0,0.0,0,0
16,CASH_IN,33219.24,3303401.59,3336620.82,648955.85,615736.62,0,0
19,CASH_OUT,130169.59,0.0,0.0,8742422.9,8872592.5,0,0
13,CASH_OUT,290680.96,0.0,0.0,990531.65,1315023.65,0,0
15,PAYMENT,19764.27,314599.14,294834.87,0.0,0.0,0,0
14,CASH_IN,96160.22,7686643.51,7782803.73,994805.31,1131808.11,0,0
202,TRANSFER,663641.92,695388.50,31746.58,0.00,0.00,0,0
17,PAYMENT,9610.68,154598.75,144988.07,0.0,0.0,0,0
12,PAYMENT,4291.67,103313.28,99021.61,0.0,0.0,0,0
11,CASH_OUT,104287.86,0.0,0.0,3196478.54,3300766.41,0,0
636,TRANSFER,865848.66,950422.16,84573.50,0.00,421834.99,0,0
15,CASH_OUT,69308.37,51802.0,0.0,2583094.81,2652403.18,0,0
299,CASH_OUT,340865.03,340865.03,0.00,204257.37,545122.40,0,0
132,CASH_OUT,20211.46,30054.67,9843.21,0.00,20211.46,0,0
13,CASH_OUT,219530.85,4547.0,0.0,1016372.57,1477740.12,0,0
19,CASH_IN,126006.89,9427.0,135433.89,8369.06,0.0,0,0
18,CASH_OUT,193117.05,30198.0,0.0,44812.0,87930.14,0,0
14,CASH_OUT,45730.37,13107.0,0.0,73766.03,119496.41,0,0
13,PAYMENT,41230.01,19993.0,0.0,0.0,0.0,0,0
428,CASH_OUT,406.74,451.45,44.71,0.00,406.74,0,0
9,PAYMENT,10540.79,238096.18,227555.39,0.0,0.0,0,0
13,CASH_OUT,387233.99,290963.79,0.0,1168072.12,2239449.25,0,0
24,CASH_OUT,10431.52,9358.71,0.00,0.00,8779.13,0,0
673,TRANSFER,652005.08,675347.16,23342.08,0.00,652005.08,0,0
682,TRANSFER,1420638.20,1420638.20,0.00,0.00,0.00,0,0
19,PAYMENT,10264.34,361494.0,351229.66,0.0,0.0,0,0
509,TRANSFER,120411.9,120411.9,0.0,0.0,0.0,1,0
12,CASH_OUT,258876.88,10194.0,0.0,303422.63,2176972.06,0,0
8,CASH_IN,137147.5,6031.0,143178.5,120632.83,99085.03,0,0
18,PAYMENT,10502.38,1006.0,0.0,0.0,0.0,0,0
591,CASH_OUT,2403956.23,3566818.74,1162862.51,3341.12,2407297.35,0,0
10,CASH_OUT,252415.33,81864.35,0.0,1377802.53,1333200.26,0,0
221,TRANSFER,167060.63,167060.63,0.0,0.0,0.0,1,0
15,PAYMENT,7583.19,0.0,0.0,0.0,0.0,0,0
18,PAYMENT,8737.0,0.0,0.0,0.0,0.0,0,0
12,CASH_OUT,45002.29,124182.0,79179.71,2546205.32,2750959.48,0,0
18,CASH_IN,20437.1,56081.0,76518.1,0.0,0.0,0,0
16,CASH_OUT,97325.5,0.0,0.0,5063876.37,5161201.87,0,0
715,CASH_OUT,372952.06,358182.22,0.00,0.00,181866.52,0,0
19,CASH_OUT,247102.9,0.0,0.0,689679.53,1050585.43,0,0
9,CASH_OUT,72274.77,715467.31,643192.54,3400740.5,3860131.12,0,0
452,CASH_OUT,238192.09,261714.08,23521.99,3569686.69,3807878.78,0,0
12,PAYMENT,32727.14,0.0,0.0,0.0,0.0,0,0
15,PAYMENT,2943.36,564492.1,561548.74,0.0,0.0,0,0
17,CASH_IN,68232.62,0.0,68232.62,370547.97,339815.72,0,0
137,TRANSFER,51316.31,51316.31,0.00,27030.66,27030.66,0,0
8,PAYMENT,9170.34,86958.6,77788.26,0.0,0.0,0,0
19,CASH_IN,325923.97,1807119.23,2133043.2,4493941.56,4034207.31,0,0
11,CASH_OUT,282203.55,417607.79,135404.24,518737.04,800940.59,0,0
403,CASH_OUT,1147482.32,0.00,0.00,0.00,625227.41,0,0
19,PAYMENT,9210.76,0.0,0.0,0.0,0.0,0,0
19,CASH_OUT,321138.01,917.0,0.0,2604.97,323742.97,0,0
16,CASH_IN,126581.92,6499569.15,6626151.07,1776367.23,1568266.67,0,0
18,CASH_IN,87930.79,7283268.66,7371199.45,768509.29,680578.5,0,0
14,CASH_OUT,319789.01,0.0,0.0,843330.62,1037635.41,0,0
611,TRANSFER,30798.69,30798.69,0.00,11974373.54,12005172.23,0,0
18,PAYMENT,22210.5,471675.83,449465.33,0.0,0.0,0,0
13,CASH_OUT,244239.62,49533.0,0.0,75884.07,320123.68,0,0
11,CASH_IN,2383.88,4373825.74,4376209.62,5593210.42,5590826.54,0,0
18,PAYMENT,3398.12,44005.0,40606.88,0.0,0.0,0,0
12,CASH_OUT,408676.3,0.0,0.0,3376949.99,3785626.29,0,0
68,CASH_OUT,1858515.57,1858515.57,0.0,887595.71,2746111.29,1,0
12,CASH_OUT,175046.79,16520.0,0.0,206304.43,18164.48,0,0
9,PAYMENT,2578.0,53040.93,50462.93,0.0,0.0,0,0
14,CASH_IN,67991.62,16980675.89,17048667.51,6952480.22,7295153.28,0,0
9,CASH_IN,127958.19,12733.0,140691.19,10899.0,0.0,0,0
168,TRANSFER,11293.65,11543.96,250.31,27609.02,38902.67,0,0
14,CASH_IN,281978.35,9947.0,291925.35,737.0,230390.92,0,0
14,PAYMENT,5727.48,0.0,0.0,0.0,0.0,0,0
15,CASH_IN,85215.27,14927.0,100142.27,1001421.69,916206.41,0,0
11,CASH_OUT,62893.52,0.0,0.0,3746538.57,3705889.27,0,0
9,CASH_OUT,81256.81,0.0,0.0,253838.43,674300.94,0,0
13,CASH_OUT,45737.45,0.0,0.0,1486007.27,1531744.73,0,0
315,TRANSFER,363452.97,363452.97,0.00,1251038.46,1614491.43,0,0
12,PAYMENT,3195.12,14375.0,11179.88,0.0,0.0,0,0
13,CASH_OUT,94366.58,0.0,0.0,167943.51,262310.09,0,0
239,TRANSFER,784400.51,932111.68,147711.17,0.00,784400.51,0,0
15,PAYMENT,35631.21,0.0,0.0,0.0,0.0,0,0
138,TRANSFER,11925808.76,11925808.76,0.00,0.00,11925808.76,0,0
19,CASH_OUT,116677.72,0.0,0.0,1118737.85,1235415.57,0,0
9,CASH_OUT,485476.65,0.0,0.0,965859.43,1118804.64,0,0
503,CASH_OUT,17509.29,39384.57,21875.28,204982.71,215015.00,0,0
513,CASH_OUT,20324.29,20324.29,0.00,0.00,20324.29,0,0
16,TRANSFER,2234832.13,0.0,0.0,3528481.94,5907941.46,0,0
547,TRANSFER,158515.80,166505.86,7990.06,0.00,0.00,0,0
494,CASH_OUT,66071.80,69948.96,3877.16,0.00,66071.80,0,0
654,CASH_OUT,792777.46,0.00,0.00,69999.75,612221.71,0,0
201,CASH_OUT,572290.78,572290.78,0.00,129013.09,129013.09,0,0
18,CASH_OUT,131026.4,0.0,0.0,1224106.98,1355133.38,0,0
15,CASH_OUT,110759.22,54287.0,0.0,43680.2,154439.42,0,0
14,PAYMENT,16848.98,206121.66,189272.68,0.0,0.0,0,0
9,CASH_OUT,138362.05,486972.28,348610.23,148291.78,504667.31,0,0
12,CASH_OUT,98385.32,0.0,0.0,487498.05,394440.16,0,0
16,CASH_OUT,137351.67,8295.0,0.0,6152.0,321496.79,0,0
12,PAYMENT,48770.94,0.0,0.0,0.0,0.0,0,0
9,CASH_OUT,234847.79,40.0,0.0,1091214.5,1274891.2,0,0
11,CASH_IN,269226.27,1456626.0,1725852.27,450602.68,42869.62,0,0
14,PAYMENT,1487.97,341883.57,340395.6,0.0,0.0,0,0
192,TRANSFER,6285374.40,6285374.40,0.00,0.00,0.00,0,0
16,PAYMENT,4189.81,1061375.13,1057185.33,0.0,0.0,0,0
12,PAYMENT,19070.66,778.0,0.0,0.0,0.0,0,0
11,TRANSFER,223232.64,0.0,0.0,926621.07,1316823.4,0,0
327,CASH_OUT,10322803.28,8878895.44,0.00,0.00,4037818.62,0,0
16,CASH_OUT,64420.07,0.0,0.0,601150.46,226490.26,0,0
413,TRANSFER,2264687.91,2336063.34,71375.43,0.00,2264687.91,0,0
19,CASH_OUT,175015.0,210664.06,35649.06,720835.35,895850.35,0,0
344,TRANSFER,1292011.96,1292011.96,0.00,0.00,1292011.96,0,0
15,CASH_OUT,219807.19,760038.5,540231.31,401816.29,621623.47,0,0
224,CASH_OUT,104195.90,104195.90,0.00,0.00,0.00,0,0
171,CASH_OUT,1786247.31,1786247.31,0.0,244952.19,2031199.5,1,0
311,TRANSFER,1275236.3,1275236.3,0.0,0.0,0.0,1,0
19,CASH_IN,29852.69,22120.0,51972.69,198521.74,168669.05,0,0
136,CASH_OUT,163717.72,174702.79,10985.07,433975.03,433975.03,0,0
586,CASH_OUT,2000632.38,0.00,0.00,0.00,1628993.98,0,0
9,CASH_OUT,256130.11,50909.0,0.0,0.0,224001.39,0,0
19,TRANSFER,446738.69,0.0,0.0,3211043.74,3977323.65,0,0
19,CASH_IN,93250.82,19558.0,112808.82,454146.02,626169.46,0,0
520,CASH_OUT,2871898.5,2871898.5,0.0,0.0,2871898.5,1,0
16,PAYMENT,3479.72,88268.03,84788.31,0.0,0.0,0,0
8,PAYMENT,1622.07,62961.0,61338.93,0.0,0.0,0,0
19,PAYMENT,17451.77,25274.0,7822.23,0.0,0.0,0,0
19,PAYMENT,12191.75,55431.89,43240.13,0.0,0.0,0,0
192,TRANSFER,590065.06,617952.99,27887.93,1205814.35,1795879.41,0,0
93,TRANSFER,515915.65,536888.46,20972.81,0.00,515915.65,0,0
19,PAYMENT,1651.39,29847.0,28195.61,0.0,0.0,0,0
18,CASH_IN,46510.28,1235906.88,1282417.16,405006.55,510227.87,0,0
15,CASH_OUT,342697.12,0.0,0.0,1602466.78,2593973.2,0,0
17,PAYMENT,9186.7,10037.0,850.3,0.0,0.0,0,0
680,CASH_OUT,514904.23,514904.23,0.00,0.00,514904.23,0,0
658,TRANSFER,324353.32,324353.32,0.00,0.00,324353.32,0,0
7,PAYMENT,3358.85,0.0,0.0,0.0,0.0,0,0
9,CASH_OUT,87647.99,59.0,0.0,12806.0,0.0,0,0
106,CASH_OUT,186227.75,186227.75,0.0,225566.47,411794.22,1,0
15,CASH_IN,66262.65,7544801.12,7611063.78,1015370.33,1204890.92,0,0
15,PAYMENT,14791.49,0.0,0.0,0.0,0.0,0,0
1,TRANSFER,66578.24,84060.58,17482.34,0.00,31264.31,0,0
270,TRANSFER,39056.90,66636.33,27579.43,0.00,39056.90,0,0
14,CASH_IN,108358.07,49.0,108407.07,1632154.92,2251979.12,0,0
18,PAYMENT,15868.95,280519.34,264650.39,0.0,0.0,0,0
17,CASH_IN,125145.78,5552.0,130697.78,4677.4,0.0,0,0
9,CASH_OUT,56633.82,0.0,0.0,311025.11,1107777.66,0,0
16,CASH_IN,391375.27,3018.0,394393.27,0.0,756283.04,0,0
7,CASH_OUT,79268.74,0.0,0.0,1092145.31,318323.43,0,0
12,CASH_OUT,8999.24,1385.8,0.0,27571.98,36571.22,0,0
13,PAYMENT,5517.81,0.0,0.0,0.0,0.0,0,0
507,TRANSFER,2291498.65,2291498.65,0.0,0.0,0.0,1,0
16,CASH_IN,314738.29,1230283.61,1545021.91,316847.16,2108.87,0,0
19,CASH_OUT,327510.54,15061.0,0.0,7697.4,545397.71,0,0
19,PAYMENT,9178.75,0.0,0.0,0.0,0.0,0,0
14,PAYMENT,11445.73,160.0,0.0,0.0,0.0,0,0
17,CASH_OUT,113758.46,0.0,0.0,2605886.91,2719645.38,0,0
18,CASH_OUT,3134.69,0.0,0.0,1042859.36,1779582.84,0,0
9,PAYMENT,717.01,810178.03,809461.02,0.0,0.0,0,0
13,CASH_IN,121412.48,12029.0,133441.48,68770.54,0.0,0,0
15,CASH_OUT,9559.27,0.0,0.0,16391.78,25951.06,0,0
68,CASH_OUT,852992.87,1064371.95,211379.08,0.00,372746.10,0,0
11,PAYMENT,21125.9,260362.28,239236.37,0.0,0.0,0,0
10,PAYMENT,10010.6,333326.68,323316.08,0.0,0.0,0,0
16,CASH_IN,444266.07,50464.0,494730.07,0.0,0.0,0,0
11,CASH_IN,46550.24,9297101.52,9343651.76,304967.02,258416.78,0,0
14,PAYMENT,4568.28,73819.61,69251.34,0.0,0.0,0,0
15,CASH_IN,72092.65,21025.0,93117.65,0.0,0.0,0,0
17,PAYMENT,5430.17,0.0,0.0,0.0,0.0,0,0
14,CASH_OUT,177763.18,0.0,0.0,3547017.72,2798279.18,0,0
11,CASH_OUT,632895.6,202007.94,0.0,1020032.79,1176857.71,0,0
9,CASH_OUT,295477.14,0.0,0.0,1006779.57,2184589.94,0,0
11,CASH_IN,29577.72,25829580.45,25859158.17,43792.56,14214.84,0,0
19,PAYMENT,461.28,69555.0,69093.72,0.0,0.0,0,0
474,TRANSFER,1762134.81,1762134.81,0.00,396240.91,2158375.72,0,0
19,TRANSFER,1005918.65,27202.0,0.0,167195.87,1173114.52,0,0
17,CASH_OUT,2190.47,0.0,0.0,253905.74,256096.21,0,0
10,CASH_OUT,192730.76,0.0,0.0,1526353.38,1761652.07,0,0
17,CASH_IN,52051.67,2222730.43,2274782.1,1980052.97,1928001.3,0,0
451,CASH_OUT,12726450.15,15188974.73,2462524.58,0.00,12726450.15,0,0
10,CASH_IN,227608.96,7977879.23,8205488.19,316744.98,89136.01,0,0
15,PAYMENT,3489.11,189557.8,186068.69,0.0,0.0,0,0
19,CASH_IN,335640.14,17129.0,352769.14,9173702.05,9198377.07,0,0
8,PAYMENT,2893.71,0.0,0.0,0.0,0.0,0,0
19,CASH_OUT,187770.98,425164.3,237393.32,477543.31,665314.29,0,0
6,DEBIT,1162.19,20845.0,19682.81,1664654.27,2941514.43,0,0
345,CASH_OUT,832425.45,832425.45,0.00,0.00,832425.45,0,0
12,CASH_IN,162997.74,5032015.52,5195013.27,3254221.19,3091223.45,0,0
174,CASH_OUT,259033.32,259033.32,0.00,0.00,0.00,0,0
2,CASH_OUT,69734.12,26588.18,0.0,233370.36,303104.48,0,0
19,PAYMENT,3889.86,0.0,0.0,0.0,0.0,0,0
621,CASH_OUT,72747.48,72673.78,0.00,0.00,23871.11,0,0
16,PAYMENT,10228.96,12558.0,2329.04,0.0,0.0,0,0
17,CASH_OUT,66298.51,0.0,0.0,148606.08,214904.59,0,0
13,CASH_OUT,224179.73,0.0,0.0,408516.45,4419655.39,0,0
15,CASH_OUT,374905.14,20893.0,0.0,799254.35,1174159.49,0,0
14,CASH_OUT,191233.57,0.0,0.0,4102270.39,4293503.96,0,0
11,CASH_IN,129875.65,10809702.67,10939578.32,159722.54,29846.89,0,0
496,CASH_OUT,865666.14,865666.14,0.00,0.00,865666.14,0,0
15,CASH_OUT,25916.56,23231.0,0.0,0.0,25916.56,0,0
8,CASH_OUT,259307.99,2075.0,0.0,8644124.62,8257071.34,0,0
450,TRANSFER,217159.95,179461.62,0.00,0.00,207327.68,0,0
11,PAYMENT,13274.77,94627.0,81352.23,0.0,0.0,0,0
19,CASH_OUT,68496.41,411558.26,343061.85,277792.18,346288.6,0,0
373,CASH_OUT,352135.74,352135.74,0.00,0.00,0.00,0,0
8,PAYMENT,25151.48,0.0,0.0,0.0,0.0,0,0
175,TRANSFER,119711.57,119711.57,0.00,0.00,119711.57,0,0
17,PAYMENT,17864.19,159.0,0.0,0.0,0.0,0,0
15,CASH_IN,244069.58,5285874.97,5529944.55,609195.31,365125.74,0,0
13,CASH_OUT,455251.99,328300.0,0.0,407563.97,862815.96,0,0
10,CASH_OUT,12003.88,134457.55,122453.68,19948.0,31951.88,0,0
19,CASH_IN,7533.85,6796.0,14329.85,87843.0,0.0,0,0
338,CASH_OUT,761580.30,761580.30,0.00,68838.83,68838.83,0,0
9,CASH_IN,21620.74,612001.0,633621.74,3830814.23,4455916.29,0,0
15,CASH_OUT,311035.65,21075.0,0.0,0.0,429940.59,0,0
19,PAYMENT,11507.81,35.0,0.0,0.0,0.0,0,0
642,TRANSFER,118840.91,118840.91,0.00,0.00,0.00,0,0
17,PAYMENT,19718.43,254489.4,234770.97,0.0,0.0,0,0
18,CASH_OUT,152626.19,25833.0,0.0,0.0,152626.19,0,0
10,PAYMENT,1576.99,1078.0,0.0,0.0,0.0,0,0
235,CASH_OUT,18726.82,16204.67,0.00,289414.16,299769.99,0,0
14,CASH_OUT,58367.45,106559.0,48191.55,123457.71,440319.25,0,0
61,TRANSFER,81380.77,85939.72,4558.95,0.00,0.00,0,0
8,CASH_OUT,412423.58,36140.0,0.0,797221.98,2402597.58,0,0
652,CASH_OUT,84673.96,84673.96,0.00,0.00,84673.96,0,0
17,CASH_OUT,246482.91,51706.0,0.0,517040.01,763522.92,0,0
450,TRANSFER,4380379.89,4048019.27,0.00,0.00,4380379.89,0,0
9,CASH_IN,128126.24,17355394.03,17483520.28,541717.19,1147157.35,0,0
358,CASH_OUT,336128.09,336128.09,0.00,0.00,0.00,0,0
8,CASH_IN,405630.32,1827735.18,2233365.5,10717068.28,11875848.5,0,0
19,CASH_IN,160249.1,1684607.35,1844856.45,1084755.26,851861.94,0,0
13,PAYMENT,7153.78,2276719.03,2269565.24,0.0,0.0,0,0
650,CASH_OUT,684772.09,843048.27,158276.18,146398.89,733524.08,0,0
1,CASH_OUT,4287918.42,4287918.42,0.00,0.00,0.00,0,0
19,CASH_OUT,74949.0,0.0,0.0,2376166.36,2451115.37,0,0
10,PAYMENT,17121.86,1061849.73,1044727.86,0.0,0.0,0,0
18,CASH_OUT,223086.83,0.0,0.0,1055097.43,1163311.97,0,0
16,PAYMENT,14906.01,131605.0,116698.99,0.0,0.0,0,0
453,CASH_OUT,8872587.02,9307504.68,434917.66,1771034.05,10643621.07,0,0
8,CASH_OUT,49687.68,0.0,0.0,99374.0,1367524.98,0,0
9,PAYMENT,6786.02,5556.0,0.0,0.0,0.0,0,0
18,CASH_OUT,529750.33,9096.0,0.0,0.0,529750.33,0,0
16,PAYMENT,10977.33,0.0,0.0,0.0,0.0,0,0
18,PAYMENT,25462.81,126150.76,100687.95,0.0,0.0,0,0
15,PAYMENT,15763.53,0.0,0.0,0.0,0.0,0,0
12,PAYMENT,11028.48,12584.0,1555.52,0.0,0.0,0,0
10,CASH_OUT,67985.59,2292356.12,2224370.54,681685.8,749671.39,0,0
12,CASH_OUT,305243.55,96376.0,0.0,2534155.44,2774420.66,0,0
14,CASH_OUT,251364.32,179261.0,0.0,3551251.9,3802616.23,0,0
16,TRANSFER,321575.82,0.0,0.0,448826.86,770402.68,0,0
14,CASH_IN,195380.91,6084153.64,6279534.55,359249.0,0.0,0,0
19,TRANSFER,121616.79,0.0,0.0,1145713.68,1267330.47,0,0
14,CASH_IN,67320.61,1525677.73,1592998.34,260337.09,363769.58,0,0
15,PAYMENT,13936.09,338370.42,324434.33,0.0,0.0,0,0
8,CASH_OUT,121355.38,0.0,0.0,181091.19,302446.57,0,0
261,TRANSFER,8744.02,9655.30,911.28,0.00,1128.05,0,0
13,PAYMENT,11594.36,0.0,0.0,0.0,0.0,0,0
13,CASH_IN,159292.81,1621520.95,1780813.76,189164.06,0.0,0,0
11,PAYMENT,2752.77,21435.0,18682.23,0.0,0.0,0,0
10,TRANSFER,2865498.4,0.0,0.0,0.0,2865498.4,0,0
10,PAYMENT,4038.6,928949.0,924910.4,0.0,0.0,0,0
17,CASH_OUT,98542.85,11252.0,0.0,580975.51,959427.41,0,0
449,CASH_OUT,173657.54,173657.54,0.00,0.00,173657.54,0,0
12,CASH_OUT,145629.64,0.0,0.0,387867.59,1274865.14,0,0
13,CASH_OUT,97623.89,95306.0,0.0,390525.31,488149.19,0,0
12,TRANSFER,1593124.18,17020.0,0.0,852662.86,2262480.4,0,0
14,CASH_OUT,244188.67,0.0,0.0,994997.89,1304255.07,0,0
15,CASH_OUT,184733.75,0.0,0.0,616241.99,624646.05,0,0
14,PAYMENT,23209.25,125458.5,102249.25,0.0,0.0,0,0
12,TRANSFER,1917965.2,7700.0,0.0,24513.0,1682090.55,0,0
12,CASH_OUT,329813.1,350.0,0.0,0.0,329813.1,0,0
348,TRANSFER,703628.79,703628.79,0.00,0.00,0.00,0,0
113,CASH_OUT,595140.71,630400.29,35259.58,11725851.42,11792791.63,0,0
14,CASH_OUT,28789.88,0.0,0.0,63308.88,298425.19,0,0
95,TRANSFER,142617.14,142617.14,0.00,0.00,0.00,0,0
719,TRANSFER,693506.15,717345.97,23839.82,0.00,4674.65,0,0
127,TRANSFER,2482971.39,2482971.39,0.00,0.00,2482971.39,0,0
713,TRANSFER,96265.39,148527.34,52261.95,0.00,96265.39,0,0
17,CASH_IN,288801.76,18308743.2,18597544.96,1154602.19,931171.91,0,0
17,CASH_IN,172969.91,2380326.86,2553296.77,1107130.59,934160.68,0,0
12,PAYMENT,9755.36,9916.0,160.64,0.0,0.0,0,0
15,CASH_OUT,313205.05,11817.0,0.0,168752.36,481957.41,0,0
10,PAYMENT,2568.41,0.0,0.0,0.0,0.0,0,0
14,CASH_OUT,361593.39,16336.0,0.0,105725.0,291213.51,0,0
10,TRANSFER,1034820.79,3823.33,0.0,2582656.07,3263312.56,0,0
13,CASH_IN,179359.81,14986156.49,15165516.29,249191.19,69831.38,0,0
38,CASH_OUT,35780.71,35780.71,0.00,0.00,0.00,0,0
431,CASH_OUT,3718503.37,3718503.37,0.0,4365225.42,8083728.79,1,0
14,CASH_OUT,415823.55,10087.0,0.0,719130.02,1134953.57,0,0
16,PAYMENT,1281.79,0.0,0.0,0.0,0.0,0,0
9,CASH_IN,39429.02,51763.0,91192.02,395617.49,0.0,0,0
517,TRANSFER,8695.95,9217.37,521.42,0.00,0.00,0,0
17,CASH_IN,322914.38,1681251.87,2004166.25,4439801.43,4116887.04,0,0
11,CASH_OUT,64911.49,0.0,0.0,17129087.21,17263090.35,0,0
11,CASH_OUT,79703.02,0.0,0.0,240761.43,711546.0,0,0
11,CASH_IN,70962.4,5370995.59,5441957.99,7542971.2,7662553.89,0,0
10,PAYMENT,378.03,47750.0,47371.97,0.0,0.0,0,0
9,CASH_IN,6950.66,10037880.0,10044830.66,21668.0,4123322.78,0,0
9,PAYMENT,10337.99,16350.0,6012.01,0.0,0.0,0,0
9,PAYMENT,665.25,0.0,0.0,0.0,0.0,0,0
13,CASH_OUT,23145.16,0.0,0.0,3681777.14,3581818.52,0,0
11,PAYMENT,10704.37,803.0,0.0,0.0,0.0,0,0
674,CASH_OUT,171801.94,171801.94,0.00,35726.03,35726.03,0,0
380,TRANSFER,21541.63,21541.63,0.00,887562.70,887562.70,0,0
16,CASH_IN,372049.11,50348.0,422397.11,0.0,2037083.04,0,0
16,CASH_OUT,234722.73,22706.0,0.0,63232.0,167151.51,0,0
19,CASH_IN,142777.38,27153.0,169930.38,212769.84,117404.95,0,0
18,CASH_OUT,122892.99,49720.0,0.0,0.0,48549.1,0,0
12,CASH_IN,180077.21,3553328.99,3733406.2,427453.0,247375.79,0,0
11,CASH_IN,427017.05,41010.0,468027.05,0.0,0.0,0,0
481,TRANSFER,1202641.05,1202641.05,0.00,0.00,0.00,0,0
16,CASH_IN,199956.98,2352326.73,2552283.71,260787.87,60022.81,0,0
10,CASH_OUT,73846.12,0.0,0.0,569304.88,643151.0,0,0
751,TRANSFER,254071.41,254071.41,0.00,0.00,254071.41,0,0
18,CASH_IN,80459.07,9555.0,90014.07,121107.52,40648.45,0,0
12,PAYMENT,27618.99,1892.0,0.0,0.0,0.0,0,0
10,PAYMENT,2310.32,0.0,0.0,0.0,0.0,0,0
721,CASH_OUT,959488.48,398169.94,0.00,4131582.15,5091070.63,0,0
13,PAYMENT,14602.95,603559.6,588956.65,0.0,0.0,0,0
18,CASH_OUT,209318.73,0.0,0.0,329659.45,538978.18,0,0
10,PAYMENT,3406.1,89772.0,86365.9,0.0,0.0,0,0
15,CASH_OUT,97903.07,0.0,0.0,4110106.66,4208009.73,0,0
110,CASH_OUT,831025.11,1068871.65,237846.54,0.00,450929.06,0,0
9,CASH_OUT,61501.23,29957.0,0.0,164.0,230431.77,0,0
19,CASH_OUT,51372.51,0.0,0.0,132112.3,4385.58,0,0
8,PAYMENT,35438.07,0.0,0.0,0.0,0.0,0,0
11,PAYMENT,12937.68,35023.95,22086.27,0.0,0.0,0,0
19,CASH_OUT,152956.45,7758.0,0.0,23335.61,176292.06,0,0
16,TRANSFER,66662.87,71198.92,4536.05,0.00,66662.87,0,0
19,PAYMENT,4635.26,637879.03,633243.78,0.0,0.0,0,0
17,PAYMENT,15913.5,769717.41,753803.9,0.0,0.0,0,0
11,PAYMENT,2776.79,0.0,0.0,0.0,0.0,0,0
18,CASH_IN,273182.19,784.0,273966.19,0.0,99524.66,0,0
10,CASH_IN,458715.84,561122.0,1019837.84,28729.72,0.0,0,0
17,CASH_IN,84382.95,10022.0,94404.95,0.0,0.0,0,0
10,CASH_IN,185199.6,0.0,185199.6,179184.39,0.0,0,0
7,PAYMENT,15378.78,587.98,0.0,0.0,0.0,0,0
155,CASH_OUT,346847.17,476541.84,129694.67,0.00,346847.17,0,0
54,TRANSFER,1768952.23,2001476.54,232524.31,0.00,1768952.23,0,0
313,TRANSFER,1348095.12,1348095.12,0.0,0.0,0.0,1,0
9,PAYMENT,7794.2,0.0,0.0,0.0,0.0,0,0
18,PAYMENT,3888.76,2517.0,0.0,0.0,0.0,0,0
650,CASH_OUT,1459071.17,1618591.69,159520.52,347722.91,1806794.08,0,0
17,CASH_OUT,181611.16,25772.0,0.0,2045601.97,2227213.13,0,0
511,TRANSFER,332246.89,332246.89,0.00,0.00,0.00,0,0
9,TRANSFER,1479078.98,19419.02,0.0,1568706.54,5368370.98,0,0
13,CASH_OUT,133925.65,0.0,0.0,282049.18,415974.83,0,0
19,CASH_OUT,94557.01,0.0,0.0,643945.51,712042.86,0,0
19,CASH_OUT,104053.26,0.0,0.0,5747023.98,5851077.24,0,0
13,CASH_OUT,705170.14,52175.0,0.0,869333.57,1574503.72,0,0
14,CASH_OUT,11759.85,0.0,0.0,153723.62,165483.48,0,0
14,PAYMENT,6806.2,54033.73,47227.54,0.0,0.0,0,0
17,CASH_IN,85130.4,21328.0,106458.4,0.0,262420.46,0,0
511,TRANSFER,307109.77,328735.43,21625.66,0.00,199970.69,0,0
12,CASH_OUT,67199.33,1076379.87,1009180.54,2110011.08,2206639.18,0,0
558,TRANSFER,1418194.97,1441084.90,22889.93,0.00,0.00,0,0
15,CASH_OUT,216960.3,0.0,0.0,996256.24,1213216.54,0,0
17,CASH_OUT,49953.26,0.0,0.0,980458.03,1387916.05,0,0
14,CASH_IN,221228.32,10511078.86,10732307.18,1430400.48,1209172.16,0,0
292,TRANSFER,849637.58,849637.58,0.00,0.00,849637.58,0,0
17,PAYMENT,3874.74,204934.61,201059.86,0.0,0.0,0,0
9,TRANSFER,90131.1,0.0,0.0,110426.0,200557.1,0,0
90,TRANSFER,28036.95,28036.95,0.00,0.00,28036.95,0,0
143,CASH_OUT,140309.06,140309.06,0.00,0.00,0.00,0,0
125,CASH_OUT,621569.61,621569.61,0.0,270256.82,891826.43,1,0
19,TRANSFER,333717.13,0.0,0.0,1069467.51,1504914.65,0,0
394,CASH_OUT,127997.85,156060.39,28062.54,12463367.13,12565507.33,0,0
122,CASH_OUT,242076.99,242076.99,0.00,0.00,0.00,0,0
